Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-09-23,32.3,23.9,27.1,10.1,4.6,80.0,Patchy rain possible,7.0
2022-09-24,30.0,23.7,26.5,12.6,5.6,77.0,Patchy rain possible,7.0
2022-09-25,30.3,23.1,26.4,10.8,4.7,80.0,Moderate rain at times,7.0
2022-09-26,32.8,23.3,27.5,11.5,0.7,77.0,Patchy rain possible,7.0
2022-09-27,33.5,24.2,28.7,9.0,0.1,69.0,Patchy rain possible,7.0
2022-09-28,27.2,23.1,25.3,14.4,29.0,85.0,Moderate or heavy rain shower,6.0
2022-09-29,26.0,22.6,23.8,16.2,27.2,89.0,Moderate or heavy rain shower,6.0
2022-09-30,26.2,22.6,24.1,9.0,22.01,93.0,Moderate or heavy rain shower,6.0
2022-10-01,28.6,23.6,25.2,8.6,33.5,91.0,Moderate or heavy rain shower,6.0
2022-10-02,27.6,24.2,25.4,12.6,31.3,89.0,Moderate or heavy rain shower,6.0
2022-10-03,31.6,23.3,26.7,13.7,2.0,82.0,Patchy rain possible,7.0
2022-10-04,31.8,23.6,27.0,9.7,3.7,80.0,Moderate or heavy rain shower,7.0
2022-10-05,31.9,24.5,27.7,9.7,2.0,78.0,Patchy rain possible,7.0
2022-10-06,31.9,24.1,27.2,14.0,0.7,79.0,Patchy rain possible,7.0
2022-10-07,29.4,23.9,25.6,10.0,7.4,86.0,Moderate or heavy rain shower,6.0
2022-10-08,27.2,24.0,25.2,10.7,9.2,87.0,Moderate or heavy rain shower,6.0
2022-10-09,24.7,21.1,23.6,18.6,9.9,88.0,Moderate rain at times,5.0
2022-10-10,22.2,19.4,20.6,16.6,0.0,81.0,Overcast,5.0
2022-10-11,27.3,18.6,22.4,14.4,0.0,56.0,Partly cloudy,7.0
2022-10-12,29.2,18.7,23.4,11.2,0.0,55.0,Partly cloudy,7.0
2022-10-13,29.9,19.2,23.9,14.4,0.0,50.0,Sunny,7.0
2022-10-14,30.2,19.1,24.0,16.9,0.0,50.0,Sunny,8.0
2022-10-15,29.9,20.6,24.4,19.8,0.0,47.0,Partly cloudy,7.0
2022-10-16,31.9,19.7,25.1,19.8,0.0,49.0,Sunny,8.0
2022-10-17,32.0,21.0,25.8,22.7,0.0,51.0,Sunny,8.0
2022-10-18,30.5,20.0,24.5,22.3,0.0,45.0,Sunny,8.0
2022-10-19,24.8,18.4,21.1,11.5,4.8,49.0,Moderate rain at times,5.0
2022-10-20,17.4,16.2,16.8,15.1,32.5,87.0,Moderate or heavy rain shower,4.0
2022-10-21,21.4,17.3,19.6,15.1,11.4,92.0,Moderate or heavy rain shower,5.0
2022-10-22,31.9,19.8,25.3,14.0,0.0,74.0,Partly cloudy,8.0
2022-10-23,33.2,21.9,27.3,10.1,0.0,64.0,Partly cloudy,8.0
2022-10-24,32.7,23.9,27.4,14.8,0.1,65.0,Patchy rain possible,7.0
2022-10-25,26.8,23.7,24.9,9.7,0.6,79.0,Patchy rain possible,6.0
2022-10-26,27.5,23.0,24.9,11.9,0.3,77.0,Patchy rain possible,6.0
2022-10-27,28.3,22.7,24.9,15.0,0.8,78.0,Patchy rain possible,6.0
2022-10-28,29.1,21.6,24.9,11.4,0.1,77.0,Patchy rain possible,6.0
2022-10-29,30.7,23.1,25.8,12.1,0.0,67.0,Cloudy,7.0
2022-10-30,30.5,21.9,26.0,11.9,0.0,59.0,Partly cloudy,8.0
2022-10-31,29.2,22.0,25.2,16.6,0.0,54.0,Partly cloudy,7.0
2022-11-01,29.9,19.3,24.0,14.4,0.0,52.0,Sunny,7.0
2022-11-02,29.9,17.2,23.4,11.3,0.0,46.0,Sunny,7.0
2022-11-03,30.6,17.0,23.5,13.3,0.0,47.0,Sunny,8.0
2022-11-04,30.5,18.4,24.1,10.1,0.0,53.0,Sunny,8.0
2022-11-05,30.1,19.3,24.2,14.8,0.0,58.0,Sunny,8.0
2022-11-06,29.0,19.5,23.5,11.9,0.0,68.0,Sunny,7.0
2022-11-07,27.5,19.2,23.4,13.3,0.0,73.0,Cloudy,6.0
2022-11-08,29.6,19.7,24.2,12.6,0.0,70.0,Overcast,6.0
2022-11-09,29.1,19.6,24.3,14.0,0.0,67.0,Overcast,6.0
2022-11-10,28.8,21.8,24.8,10.9,0.3,73.0,Patchy rain possible,6.0
2022-11-11,29.9,22.0,25.4,16.2,0.9,78.0,Patchy rain possible,6.0
2022-11-12,29.8,22.6,25.6,13.3,0.5,77.0,Patchy rain possible,6.0
2022-11-13,30.5,21.8,25.9,14.2,0.3,70.0,Patchy rain possible,7.0
2022-11-14,29.7,23.3,26.3,11.6,0.3,71.0,Patchy rain possible,6.0
2022-11-15,30.3,23.7,26.3,16.9,0.9,76.0,Patchy rain possible,7.0
2022-11-16,30.5,23.5,26.7,17.2,0.7,75.0,Patchy rain possible,7.0
2022-11-17,31.0,23.7,26.8,18.1,2.3,75.0,Moderate rain at times,7.0
2022-11-18,31.3,24.0,27.0,16.0,2.7,74.0,Moderate rain at times,7.0
2022-11-19,30.6,23.6,26.4,13.3,5.3,70.0,Moderate or heavy rain shower,7.0
2022-11-20,29.3,22.5,25.3,13.0,0.0,69.0,Cloudy,6.0
2022-11-21,29.3,22.0,25.3,11.9,0.0,73.0,Overcast,6.0
2022-11-22,29.9,22.4,25.9,10.4,0.1,70.0,Patchy rain possible,6.0
2022-11-23,26.7,23.7,25.3,12.2,1.5,78.0,Patchy rain possible,6.0
2022-11-24,24.6,21.8,23.0,9.4,7.9,85.0,Moderate rain at times,5.0
2022-11-25,26.0,21.7,23.4,12.2,1.6,85.0,Patchy rain possible,6.0
2022-11-26,26.2,22.5,24.1,16.2,7.1,87.0,Patchy rain possible,6.0
2022-11-27,31.4,23.5,26.9,22.0,0.0,80.0,Cloudy,7.0
2022-11-28,33.0,24.3,27.8,17.8,0.0,78.0,Overcast,7.0
2022-11-29,30.1,25.4,27.1,15.1,0.1,83.0,Patchy rain possible,7.0
2022-11-30,27.2,16.4,22.2,22.7,13.4,82.0,Moderate or heavy rain shower,6.0
2022-12-01,17.5,13.7,14.9,13.3,4.5,83.0,Moderate rain at times,4.0
2022-12-02,14.4,12.2,13.4,16.2,0.1,75.0,Overcast,3.0
2022-12-03,21.6,14.5,17.6,8.3,0.0,72.0,Overcast,5.0
2022-12-04,19.7,17.2,18.2,8.9,1.0,77.0,Patchy rain possible,4.0
2022-12-05,17.5,14.9,16.2,20.4,0.7,71.0,Patchy rain possible,4.0
2022-12-06,18.2,13.5,15.9,8.6,0.0,70.0,Overcast,4.0
2022-12-07,17.2,15.5,16.5,9.7,0.0,71.0,Overcast,4.0
2022-12-08,18.2,16.6,17.3,10.1,0.0,71.0,Overcast,4.0
2022-12-09,19.9,15.6,18.0,6.1,0.1,72.0,Overcast,4.0
2022-12-10,18.8,16.6,18.1,8.6,3.1,77.0,Patchy rain possible,4.0
2022-12-11,18.0,16.8,17.6,9.0,0.0,67.0,Overcast,4.0
2022-12-12,20.0,15.2,17.6,14.0,0.0,60.0,Cloudy,5.0
2022-12-13,22.1,12.4,17.1,11.9,0.0,54.0,Partly cloudy,6.0
2022-12-14,21.9,12.3,16.5,19.7,0.0,44.0,Sunny,6.0
2022-12-15,22.3,12.0,16.7,11.2,0.0,56.0,Sunny,6.0
2022-12-16,21.2,13.6,17.3,14.9,0.0,65.0,Overcast,5.0
2022-12-17,18.2,14.4,16.5,28.1,0.0,40.0,Overcast,4.0
2022-12-18,19.4,11.5,15.2,20.2,0.0,28.0,Cloudy,4.0
2022-12-19,19.4,9.2,14.2,13.0,0.0,42.0,Sunny,5.0
2022-12-20,19.8,11.3,15.4,12.2,0.0,58.0,Overcast,4.0
2022-12-21,22.4,14.7,18.0,14.8,0.0,43.0,Cloudy,5.0
2022-12-22,23.1,12.4,17.8,13.0,0.0,49.0,Sunny,6.0
2022-12-23,23.9,15.6,19.0,18.1,0.0,49.0,Partly cloudy,6.0
2022-12-24,23.9,15.8,19.0,15.5,0.0,45.0,Partly cloudy,6.0
2022-12-25,23.8,13.7,18.4,17.3,0.0,57.0,Overcast,5.0
2022-12-26,20.3,15.4,17.9,11.2,0.2,78.0,Patchy rain possible,5.0
2022-12-27,20.5,16.7,18.3,13.0,0.4,79.0,Patchy rain possible,5.0
2022-12-28,18.4,12.1,15.3,22.0,2.1,83.0,Moderate rain at times,4.0
2022-12-29,13.3,11.1,12.1,15.8,0.0,77.0,Overcast,3.0
2022-12-30,14.6,12.2,13.1,13.3,0.0,72.0,Overcast,3.0
2022-12-31,20.2,13.5,16.5,8.6,0.0,56.0,Cloudy,5.0
2023-01-01,22.6,11.7,17.2,9.7,0.0,53.0,Sunny,6.0
2023-01-02,20.0,15.8,17.9,7.6,0.0,56.0,Partly cloudy,6.0
2023-01-03,20.6,16.8,18.2,8.3,0.0,52.0,Overcast,5.0
2023-01-04,22.0,16.2,18.4,13.3,0.0,62.0,Cloudy,5.0
2023-01-05,19.5,15.4,17.8,8.6,0.0,70.0,Overcast,4.0
2023-01-06,21.8,16.4,18.8,16.3,0.0,73.0,Overcast,5.0
2023-01-07,23.2,14.1,18.4,10.8,0.2,47.0,Patchy rain possible,5.0
2023-01-08,22.4,15.7,19.2,13.3,0.2,58.0,Patchy rain possible,5.0
2023-01-09,23.9,16.7,20.0,11.5,0.0,68.0,Overcast,5.0
2023-01-10,24.0,18.5,20.8,9.4,2.3,72.0,Patchy rain possible,5.0
2023-01-11,21.9,19.4,20.2,13.3,1.0,80.0,Overcast,5.0
2023-01-12,24.5,18.4,20.8,14.8,0.0,81.0,Overcast,5.0
2023-01-13,31.6,18.6,23.3,14.3,0.0,71.0,Overcast,7.0
2023-01-14,32.8,18.1,24.0,12.6,0.0,69.0,Cloudy,7.0
2023-01-15,21.2,14.0,18.2,22.9,0.4,73.0,Patchy rain possible,5.0
2023-01-16,13.5,11.7,12.6,22.0,0.0,54.0,Overcast,3.0
2023-01-17,16.3,11.4,13.6,11.4,0.0,59.0,Overcast,4.0
2023-01-18,16.9,11.5,14.1,10.8,0.0,61.0,Overcast,4.0
2023-01-19,16.4,9.7,13.3,8.6,0.0,53.0,Overcast,4.0
2023-01-20,19.9,13.8,15.8,10.8,0.0,52.0,Cloudy,4.0
2023-01-21,20.1,12.5,16.3,9.4,0.0,79.0,Overcast,5.0
2023-01-22,21.4,15.2,18.4,10.8,0.0,83.0,Overcast,5.0
2023-01-23,22.2,17.7,19.7,14.9,1.4,88.0,Patchy rain possible,5.0
2023-01-24,17.4,12.3,15.1,28.8,1.3,51.0,Overcast,4.0
2023-01-25,19.6,8.7,14.2,17.3,0.0,48.0,Sunny,5.0
2023-01-26,19.4,12.7,16.2,13.0,0.4,71.0,Overcast,4.0
2023-01-27,18.0,12.8,15.1,21.9,2.1,60.0,Patchy rain possible,4.0
2023-01-28,20.1,10.9,14.6,16.9,0.0,29.0,Partly cloudy,6.0
2023-01-29,21.2,8.8,15.1,14.0,0.0,28.0,Sunny,6.0
2023-01-30,22.5,9.9,16.0,18.4,0.0,41.0,Sunny,6.0
2023-01-31,24.7,10.8,17.1,17.6,0.0,59.0,Partly cloudy,6.0
2023-02-01,22.0,14.6,18.1,12.6,0.0,79.0,Overcast,5.0
2023-02-02,23.1,19.1,20.8,11.2,4.5,79.0,Patchy rain possible,5.0
2023-02-03,20.7,19.6,20.0,8.4,4.1,89.0,Moderate rain at times,5.0
2023-02-04,21.4,19.2,20.1,14.4,1.2,88.0,Patchy rain possible,5.0
2023-02-05,21.3,19.7,20.2,14.0,7.5,92.0,Moderate rain at times,5.0
2023-02-06,23.7,19.8,21.2,16.9,1.9,88.0,Patchy rain possible,5.0
2023-02-07,23.0,20.8,21.7,15.1,2.9,87.0,Patchy rain possible,5.0
2023-02-08,22.8,20.6,21.3,14.4,3.5,89.0,Patchy rain possible,5.0
2023-02-09,23.7,21.2,21.9,15.1,1.6,90.0,Patchy rain possible,5.0
2023-02-10,25.1,20.9,22.4,18.7,0.4,87.0,Patchy rain possible,6.0
2023-02-11,29.0,21.8,24.2,23.8,0.3,83.0,Patchy rain possible,6.0
2023-02-12,30.3,21.7,24.8,16.9,0.1,81.0,Patchy rain possible,7.0
2023-02-13,28.0,21.3,24.0,14.4,0.2,83.0,Overcast,6.0
2023-02-14,20.8,15.2,17.3,20.3,2.2,76.0,Patchy rain possible,5.0
2023-02-15,16.4,15.3,15.8,12.2,0.0,65.0,Overcast,4.0
2023-02-16,17.7,15.8,16.4,7.6,0.0,66.0,Overcast,4.0
2023-02-17,21.2,15.5,18.6,10.9,0.0,69.0,Overcast,5.0
2023-02-18,24.6,17.1,20.7,12.6,0.0,77.0,Overcast,5.0
2023-02-19,22.5,18.7,20.5,12.6,2.0,75.0,Patchy rain possible,5.0
2023-02-20,25.7,18.0,21.2,15.8,0.0,59.0,Cloudy,6.0
2023-02-21,25.3,17.9,21.4,17.3,0.3,63.0,Patchy rain possible,6.0
2023-02-22,22.4,18.9,20.2,17.6,0.0,74.0,Overcast,5.0
2023-02-23,23.2,17.3,20.0,13.8,0.0,75.0,Overcast,5.0
2023-02-24,20.7,17.7,19.2,17.9,0.9,71.0,Patchy rain possible,5.0
2023-02-25,22.1,17.0,19.0,19.4,0.0,49.0,Overcast,5.0
2023-02-26,23.6,14.6,18.6,16.2,0.0,47.0,Partly cloudy,6.0
2023-02-27,24.2,13.0,19.2,17.3,0.0,59.0,Overcast,5.0
2023-02-28,23.5,16.3,19.3,14.4,0.0,71.0,Overcast,5.0
2023-03-01,25.0,16.8,20.7,11.2,0.0,71.0,Overcast,6.0
2023-03-02,30.0,17.8,23.4,22.3,0.0,57.0,Partly cloudy,8.0
2023-03-03,27.9,18.4,22.8,21.6,0.0,62.0,Overcast,6.0
2023-03-04,27.0,20.1,23.0,16.9,0.0,59.0,Cloudy,6.0
2023-03-05,29.8,18.0,22.9,23.8,0.0,60.0,Overcast,6.0
2023-03-06,27.6,18.0,22.3,22.0,0.0,66.0,Overcast,6.0
2023-03-07,28.0,18.8,22.2,19.1,0.2,68.0,Patchy rain possible,6.0
2023-03-08,25.7,19.2,22.4,14.8,0.2,74.0,Patchy rain possible,6.0
2023-03-09,30.5,19.7,24.8,16.6,0.0,63.0,Cloudy,7.0
2023-03-10,33.8,20.1,25.6,25.6,0.0,61.0,Partly cloudy,8.0
2023-03-11,27.7,20.2,23.7,20.5,0.3,70.0,Light rain shower,6.0
2023-03-12,28.7,20.1,23.0,34.2,0.6,63.0,Light rain shower,6.0
2023-03-13,20.3,16.9,18.1,26.3,0.2,54.0,Overcast,5.0
2023-03-14,31.0,16.0,22.0,23.8,0.0,53.0,Partly cloudy,8.0
2023-03-15,24.4,19.0,21.5,18.4,0.6,78.0,Patchy rain possible,5.0
2023-03-16,28.8,19.9,24.0,22.0,0.6,71.0,Light rain shower,6.0
2023-03-17,30.9,20.5,24.7,22.7,3.9,68.0,Patchy rain possible,7.0
2023-03-18,34.6,20.9,25.6,25.2,0.9,66.0,Overcast,7.0
2023-03-19,29.5,21.2,24.6,23.8,0.8,72.0,Patchy rain possible,6.0
2023-03-20,28.0,20.8,23.8,21.6,0.5,80.0,Light rain shower,6.0
2023-03-21,36.7,22.8,26.9,25.2,0.0,75.0,Overcast,8.0
2023-03-22,44.6,23.0,30.2,24.1,0.0,63.0,Cloudy,9.0
2023-03-23,42.1,22.8,30.0,27.4,0.0,61.0,Partly cloudy,10.0
2023-03-24,39.9,22.7,29.2,27.7,0.0,66.0,Partly cloudy,9.0
2023-03-25,26.6,23.4,25.2,15.1,0.5,69.0,Patchy rain possible,6.0
2023-03-26,23.1,20.5,21.6,11.5,5.5,83.0,Light rain shower,5.0
2023-03-27,22.4,18.4,20.5,15.8,8.3,86.0,Light rain shower,5.0
2023-03-28,19.3,17.7,18.3,10.1,4.5,87.0,Light rain shower,4.0
2023-03-29,22.1,17.8,19.5,11.2,2.7,88.0,Light rain shower,5.0
2023-03-30,21.7,18.6,20.0,9.4,2.5,88.0,Light rain shower,5.0
2023-03-31,22.3,20.3,21.3,10.1,7.4,94.0,Light rain,5.0
2023-04-01,28.8,22.2,24.4,22.7,7.7,87.0,Light rain shower,6.0
2023-04-02,30.5,23.1,25.8,24.8,5.2,81.0,Light rain shower,7.0
2023-04-03,32.7,23.4,26.7,25.9,0.2,78.0,Overcast,7.0
2023-04-04,39.2,23.6,28.6,26.6,0.1,73.0,Overcast,8.0
2023-04-05,37.3,24.2,28.1,22.7,0.4,76.0,Light rain shower,8.0
2023-04-06,27.4,20.5,24.3,25.2,4.0,82.0,Light rain shower,6.0
2023-04-07,21.6,19.5,20.5,15.8,6.1,81.0,Light rain,5.0
2023-04-08,21.5,18.3,19.5,14.8,5.0,81.0,Light rain,5.0
2023-04-09,24.3,18.6,20.8,11.2,1.0,86.0,Patchy rain possible,5.0
2023-04-10,26.2,20.6,22.5,15.5,1.5,91.0,Light drizzle,6.0
2023-04-11,29.2,22.6,25.3,20.5,1.1,83.0,Light rain shower,6.0
2023-04-12,25.9,23.2,24.4,14.8,1.0,85.0,Light drizzle,6.0
2023-04-13,28.4,22.9,24.9,22.7,0.3,85.0,Patchy rain possible,6.0
2023-04-14,30.1,23.4,25.9,15.5,0.8,83.0,Overcast,7.0
2023-04-15,29.9,22.8,25.7,11.5,14.8,82.0,Moderate or heavy rain shower,6.0
2023-04-16,34.0,22.0,27.2,22.7,0.9,69.0,Cloudy,7.0
2023-04-17,31.2,23.2,26.6,23.0,0.5,82.0,Light rain shower,7.0
2023-04-18,31.9,24.4,27.2,18.7,0.6,80.0,Light rain shower,7.0
2023-04-19,38.8,24.1,28.7,22.3,0.2,77.0,Patchy rain possible,8.0
2023-04-20,39.2,24.7,29.2,21.2,0.4,75.0,Light drizzle,8.0
2023-04-21,41.8,24.1,30.5,31.7,1.3,69.0,Thundery outbreaks possible,9.0
2023-04-22,38.5,24.6,29.5,34.2,0.4,62.0,Thundery outbreaks possible,8.0
2023-04-23,35.0,23.2,27.3,28.8,3.8,74.0,Thundery outbreaks possible,8.0
2023-04-24,27.8,23.8,25.4,22.3,5.3,87.0,Light rain shower,6.0
2023-04-25,30.3,19.6,24.9,28.8,31.6,82.0,Moderate or heavy rain shower,7.0
2023-04-26,22.7,18.5,20.2,13.0,2.7,75.0,Light drizzle,5.0
2023-04-27,29.5,19.6,24.3,18.0,0.2,77.0,Patchy rain possible,6.0
2023-04-28,31.5,22.9,26.5,25.6,2.7,83.0,Light rain shower,7.0
2023-04-29,24.6,20.8,23.0,23.8,11.2,88.0,Moderate or heavy rain shower,5.0
2023-04-30,27.1,20.3,22.7,12.2,1.5,69.0,Light rain shower,6.0
2023-05-01,30.4,21.0,24.8,19.1,0.3,76.0,Patchy rain possible,7.0
2023-05-02,31.2,22.6,26.3,22.3,1.1,78.0,Light rain shower,7.0
2023-05-03,32.8,24.0,27.7,23.8,4.2,77.0,Patchy rain possible,7.0
2023-05-04,39.6,25.2,29.5,22.7,0.2,78.0,Thundery outbreaks possible,8.0
2023-05-05,41.8,25.3,31.0,21.2,0.2,74.0,Thundery outbreaks possible,9.0
2023-05-06,43.1,26.1,32.0,22.7,0.0,72.0,Overcast,9.0
2023-05-07,33.8,24.0,27.9,28.4,6.7,79.0,Light rain shower,7.0
2023-05-08,24.8,21.4,22.6,16.2,33.0,91.0,Moderate or heavy rain shower,5.0
2023-05-09,22.7,20.9,21.9,8.3,9.0,92.0,Light rain shower,5.0
2023-05-10,31.8,23.4,26.4,16.2,54.7,87.0,Torrential rain shower,7.0
2023-05-11,33.1,22.1,27.1,27.7,25.6,80.0,Moderate or heavy rain shower,7.0
2023-05-12,21.8,20.2,20.7,16.9,28.9,91.0,Moderate rain,5.0
2023-05-13,23.7,21.8,22.6,13.0,0.7,89.0,Patchy rain possible,5.0
2023-05-14,26.9,21.6,23.7,14.4,0.6,80.0,Overcast,6.0
2023-05-15,33.1,20.4,26.2,22.7,0.0,73.0,Cloudy,7.0
2023-05-16,40.8,23.9,30.0,20.9,0.1,71.0,Mist,9.0
