Day,TempMax,TempMin,TempAvg,MaxWind_km/h,TotalPrecip_mm,AvgHumidity
2022-08-01,22.7,12.5,18.3,19.7,0.0,73.0
2022-08-02,25.4,18.0,20.9,29.2,1.9,77.0
2022-08-03,24.8,15.7,20.7,27.7,1.3,72.0
2022-08-04,22.0,10.9,17.1,22.0,0.0,58.0
2022-08-05,20.0,9.5,14.9,22.0,0.1,58.0
2022-08-06,22.8,9.1,16.0,17.3,0.0,61.0
2022-08-07,25.2,10.7,17.7,15.8,0.0,56.0
2022-08-08,27.6,11.8,19.9,11.2,0.0,50.0
2022-08-09,27.9,13.8,21.4,11.9,0.0,53.0
2022-08-10,30.7,15.7,22.9,11.9,0.0,45.0
2022-08-11,32.7,15.6,24.2,15.8,0.0,42.0
2022-08-12,33.4,16.0,24.4,21.6,0.0,45.0
2022-08-13,34.1,16.3,24.9,22.7,0.0,46.0
2022-08-14,33.9,18.8,25.9,15.6,0.0,32.0
2022-08-15,28.3,18.3,22.6,16.1,3.01,55.0
2022-08-16,21.7,14.7,18.2,16.7,8.0,74.0
2022-08-17,20.7,14.4,17.2,25.7,15.1,66.0
2022-08-18,24.6,14.1,19.0,22.3,0.2,69.0
2022-08-19,22.6,14.2,18.4,21.2,0.0,64.0
2022-08-20,22.8,11.4,17.5,27.4,0.3,60.0
2022-08-21,20.9,13.1,17.1,17.6,0.4,75.0
2022-08-22,20.8,14.0,17.4,16.9,4.8,83.0
2022-08-23,22.8,14.9,19.2,18.7,0.8,83.0
2022-08-24,25.4,16.6,20.3,24.8,2.7,80.0
2022-08-25,18.7,14.2,16.2,10.8,6.7,81.0
2022-08-26,22.0,11.5,17.0,11.2,0.1,57.0
2022-08-27,23.3,15.1,18.3,15.8,0.6,62.0
2022-08-28,22.5,13.2,17.3,15.6,0.0,64.0
2022-08-29,21.0,12.9,16.6,20.2,0.4,63.0
2022-08-30,21.2,11.3,15.6,17.6,0.0,66.0
2022-08-31,22.4,12.7,17.1,24.1,0.0,71.0
2022-09-01,23.6,12.1,17.8,22.3,0.6,66.0
2022-09-02,22.7,13.2,17.4,16.6,1.8,76.0
2022-09-03,23.1,14.4,18.7,15.3,1.1,67.0
2022-09-04,22.2,15.0,18.3,23.0,10.7,73.0
2022-09-05,24.3,15.2,19.4,25.6,3.3,62.0
2022-09-06,21.4,13.5,17.1,23.4,5.7,78.0
2022-09-07,20.7,13.4,16.5,22.7,2.4,79.0
2022-09-08,18.4,12.6,15.5,16.6,2.6,81.0
2022-09-09,18.7,12.4,15.2,18.4,2.9,87.0
2022-09-10,19.3,12.7,15.7,20.9,0.6,81.0
2022-09-11,18.3,12.3,15.4,11.5,3.2,82.0
2022-09-12,23.3,13.5,18.1,13.7,3.8,71.0
2022-09-13,19.9,13.0,16.1,14.5,0.0,75.0
2022-09-14,20.5,9.8,14.9,17.6,0.0,71.0
2022-09-15,15.8,10.8,13.3,15.1,0.0,71.0
2022-09-16,15.6,7.8,11.7,22.0,0.1,57.0
2022-09-17,17.6,6.2,11.1,19.1,0.0,57.0
2022-09-18,15.6,8.8,12.0,20.5,1.1,62.0
2022-09-19,16.7,8.3,12.1,9.0,0.4,65.0
2022-09-20,18.7,8.7,13.8,5.0,0.0,65.0
2022-09-21,20.3,11.2,15.2,14.4,0.0,65.0
2022-09-22,19.9,10.1,15.1,19.4,8.0,70.0
2022-09-23,19.3,12.9,15.4,11.5,0.6,60.0
2022-09-24,15.8,8.3,12.0,24.1,0.5,79.0
2022-09-25,15.8,6.2,11.1,19.4,0.1,70.0
2022-09-26,14.2,7.5,11.3,27.4,2.2,69.0
2022-09-27,11.9,7.3,9.4,22.7,1.7,78.0
2022-09-28,12.7,5.3,9.2,18.4,0.8,74.0
2022-09-29,14.7,8.9,11.2,22.6,3.9,82.0
2022-09-30,14.9,6.6,11.0,35.2,9.7,82.0
2022-10-01,15.8,9.6,12.3,25.6,2.47,81.0
2022-10-02,16.4,9.1,11.8,18.7,10.28,88.0
2022-10-03,17.8,7.8,12.6,14.0,0.0,85.0
2022-10-04,19.2,11.9,15.3,31.7,0.1,83.0
2022-10-05,16.6,9.7,14.1,43.2,4.7,73.0
2022-10-06,17.1,8.2,12.7,28.1,0.0,72.0
2022-10-07,18.3,8.9,13.5,35.6,6.0,79.0
2022-10-08,16.0,6.7,10.5,19.1,0.0,72.0
2022-10-09,15.7,6.7,11.4,28.8,0.0,75.0
2022-10-10,16.0,7.4,10.8,23.4,3.1,73.0
2022-10-11,14.6,5.6,9.7,12.2,0.2,71.0
2022-10-12,15.1,7.9,11.3,21.2,1.4,79.0
2022-10-13,14.8,9.5,11.6,12.6,0.2,89.0
2022-10-14,14.3,8.0,10.9,15.1,0.8,84.0
2022-10-15,14.2,9.1,11.3,33.5,4.7,79.0
2022-10-16,16.2,7.5,12.0,26.6,3.9,77.0
2022-10-17,16.7,9.1,14.1,25.6,0.9,78.0
2022-10-18,15.9,6.8,10.7,16.8,0.0,68.0
2022-10-19,14.8,8.3,11.3,30.6,3.4,81.0
2022-10-20,15.6,11.0,12.9,22.3,17.3,91.0
2022-10-21,15.3,10.9,13.7,26.3,3.8,89.0
2022-10-22,17.2,10.7,13.7,24.8,0.0,83.0
2022-10-23,18.3,11.9,13.9,19.8,21.4,91.0
2022-10-24,14.9,11.4,12.7,25.2,5.5,87.0
2022-10-25,16.7,9.4,12.8,23.0,1.1,84.0
2022-10-26,18.0,12.0,15.2,28.1,1.5,79.0
2022-10-27,18.5,11.4,14.6,20.2,6.1,88.0
2022-10-28,16.3,11.1,14.4,24.4,0.8,83.0
2022-10-29,18.2,10.4,14.0,21.7,7.56,91.0
2022-10-30,16.2,11.2,13.2,23.4,0.7,86.0
2022-10-31,15.6,11.0,12.9,26.3,8.6,86.0
2022-11-01,13.2,8.2,10.9,30.0,7.8,86.0
2022-11-02,13.5,7.0,10.3,45.7,6.8,79.0
2022-11-03,10.4,5.5,8.5,31.1,3.17,82.0
2022-11-04,12.2,4.5,7.4,13.2,0.0,85.0
2022-11-05,11.9,4.5,8.6,26.3,2.5,90.0
2022-11-06,11.6,7.2,9.2,27.0,1.2,89.0
2022-11-07,14.0,8.3,11.9,41.4,0.2,82.0
2022-11-08,13.6,10.4,11.7,43.6,6.4,81.0
2022-11-09,13.7,8.9,10.8,25.9,0.8,80.0
2022-11-10,16.1,10.3,12.9,31.3,0.0,84.0
2022-11-11,16.2,10.7,13.6,30.6,0.0,84.0
2022-11-12,14.4,8.9,11.3,14.7,0.1,85.0
2022-11-13,15.9,9.4,12.0,19.1,0.0,80.0
2022-11-14,11.7,8.8,10.0,14.8,0.7,86.0
2022-11-15,11.4,6.0,9.3,34.9,16.5,86.0
2022-11-16,10.6,5.5,8.3,25.3,6.0,89.0
2022-11-17,10.2,7.2,8.6,28.1,18.6,87.0
2022-11-18,8.8,5.3,7.3,23.8,0.0,79.0
2022-11-19,9.1,3.8,5.8,16.7,0.1,84.0
2022-11-20,8.5,4.0,6.0,23.8,4.4,84.0
2022-11-21,8.5,3.6,6.2,30.4,16.04,91.0
2022-11-22,8.2,4.1,5.8,26.0,6.6,90.0
2022-11-23,9.7,4.3,7.2,31.1,7.7,82.0
2022-11-24,10.7,6.4,8.2,32.4,3.92,84.0
2022-11-25,9.2,5.1,7.0,31.3,0.0,88.0
2022-11-26,10.9,5.8,8.9,33.1,4.3,90.0
2022-11-27,11.4,6.8,10.0,31.7,5.59,93.0
2022-11-28,8.8,5.0,6.8,17.3,0.0,89.0
2022-11-29,7.7,3.0,4.8,6.5,0.0,89.0
2022-11-30,6.8,3.4,4.7,6.1,0.2,94.0
2022-12-01,6.8,2.1,4.1,6.8,0.0,92.0
2022-12-02,6.7,1.6,3.7,15.8,0.1,88.0
2022-12-03,6.1,3.1,4.2,16.9,0.2,88.0
2022-12-04,5.6,3.1,4.3,16.9,0.5,88.0
2022-12-05,7.2,4.3,5.4,17.6,0.5,86.0
2022-12-06,5.0,1.8,3.6,14.4,0.0,85.0
2022-12-07,3.8,-0.4,1.2,11.5,0.0,89.0
2022-12-08,1.8,-2.0,-0.4,10.4,0.0,93.0
2022-12-09,2.8,-2.5,-1.0,10.4,0.0,75.0
2022-12-10,2.2,-2.2,-0.8,10.4,0.0,86.0
2022-12-11,1.5,-2.6,-1.1,10.4,1.1,88.0
2022-12-12,1.4,-4.1,-1.5,11.9,0.0,92.0
2022-12-13,1.6,-1.7,-0.5,13.7,0.0,80.0
2022-12-14,2.7,-2.6,-0.5,19.8,0.0,79.0
2022-12-15,1.7,-3.5,-1.8,13.7,0.0,78.0
2022-12-16,0.9,-3.5,-1.7,10.8,0.0,78.0
2022-12-17,3.0,-2.2,-0.1,19.1,0.0,85.0
2022-12-18,8.0,-1.2,1.8,27.7,4.6,82.0
2022-12-19,12.9,8.0,11.3,40.1,3.6,92.0
2022-12-20,11.9,6.2,9.1,27.8,4.6,88.0
2022-12-21,8.5,4.7,6.5,29.5,1.9,82.0
2022-12-22,10.0,4.4,7.5,26.5,1.7,91.0
2022-12-23,10.4,7.2,8.7,29.9,11.79,86.0
2022-12-24,8.4,5.2,7.1,25.6,0.0,90.0
2022-12-25,9.7,6.4,8.3,30.2,0.6,84.0
2022-12-26,8.4,2.0,4.3,36.7,0.3,77.0
2022-12-27,8.7,1.7,6.0,39.6,3.4,89.0
2022-12-28,10.8,6.4,8.9,40.3,4.6,90.0
2022-12-29,7.3,4.7,6.4,40.4,1.2,77.0
2022-12-30,12.1,4.7,8.8,39.0,1.0,84.0
2022-12-31,11.6,8.5,10.2,28.8,7.1,90.0
2023-01-01,9.3,5.6,8.1,33.8,0.5,85.0
2023-01-02,6.4,0.8,4.5,16.9,0.0,88.0
2023-01-03,11.4,0.5,7.8,39.8,5.5,91.0
2023-01-04,11.6,9.2,11.0,41.4,1.1,83.0
2023-01-05,12.1,8.8,10.3,38.2,0.2,83.0
2023-01-06,10.4,4.3,7.4,35.6,3.6,89.0
2023-01-07,11.1,5.2,8.8,42.1,5.7,85.0
2023-01-08,7.4,4.5,5.8,31.3,0.6,85.0
2023-01-09,6.6,4.5,5.8,31.0,0.0,77.0
2023-01-10,12.0,2.8,7.5,36.0,8.1,91.0
2023-01-11,9.1,5.2,6.5,37.4,3.9,83.0
2023-01-12,11.1,6.5,9.0,36.0,4.0,87.0
2023-01-13,7.7,4.0,6.4,43.9,0.4,75.0
2023-01-14,9.0,3.7,6.6,32.2,8.5,86.0
2023-01-15,5.2,1.9,3.5,42.1,1.42,86.0
2023-01-16,3.5,-1.6,1.2,23.4,7.9,91.0
2023-01-17,1.4,-2.4,-0.8,21.1,0.0,86.0
2023-01-18,3.6,-1.5,1.2,26.0,0.0,89.0
2023-01-19,5.0,-2.0,0.4,16.6,0.0,80.0
2023-01-20,4.0,-1.1,0.7,14.7,0.0,83.0
2023-01-21,3.6,-1.6,0.4,9.4,0.0,88.0
2023-01-22,3.3,-1.8,0.2,11.2,0.0,84.0
2023-01-23,4.3,-1.8,0.3,6.8,0.0,68.0
2023-01-24,6.7,-1.5,1.4,7.0,0.0,76.0
2023-01-25,7.1,1.0,3.9,24.8,0.3,89.0
2023-01-26,6.7,0.4,3.6,26.6,0.0,87.0
2023-01-27,5.4,-0.3,2.4,14.8,0.0,83.0
2023-01-28,5.1,-0.5,2.5,9.7,0.0,93.0
2023-01-29,8.3,3.0,5.5,27.0,0.1,90.0
2023-01-30,7.9,1.5,5.3,29.5,0.1,78.0
2023-01-31,9.7,2.6,6.2,30.1,0.0,84.0
2023-02-01,7.8,4.7,5.9,40.2,0.0,76.0
2023-02-02,11.5,5.8,8.7,28.1,0.0,81.0
2023-02-03,12.8,5.7,8.8,25.9,0.0,86.0
2023-02-04,9.2,4.9,6.8,22.6,0.0,83.0
2023-02-05,7.0,-0.7,3.7,13.7,0.0,70.0
2023-02-06,8.2,-1.2,2.5,8.8,0.0,70.0
2023-02-07,8.3,-1.6,2.2,6.1,0.0,77.0
2023-02-08,7.1,-1.2,1.8,16.2,0.0,77.0
2023-02-09,6.8,1.1,3.2,18.7,0.0,83.0
2023-02-10,7.8,1.1,4.7,22.7,0.0,85.0
2023-02-11,10.9,4.2,6.9,14.4,0.0,85.0
2023-02-12,10.4,3.2,6.4,9.4,0.1,88.0
2023-02-13,10.2,3.1,6.2,15.1,0.0,88.0
2023-02-14,11.8,2.1,5.7,11.5,0.0,81.0
2023-02-15,11.5,3.2,6.6,24.5,0.1,81.0
2023-02-16,11.8,4.8,8.3,28.8,2.1,90.0
2023-02-17,13.0,9.0,10.9,38.9,0.0,84.0
2023-02-18,13.0,9.3,10.5,29.9,0.6,87.0
2023-02-19,12.9,6.5,9.0,27.7,0.0,78.0
2023-02-20,13.5,7.4,10.6,30.6,0.0,85.0
2023-02-21,11.3,6.4,8.8,17.3,1.0,83.0
2023-02-22,7.5,4.2,6.4,20.2,2.9,88.0
2023-02-23,7.3,2.2,4.5,19.9,0.2,74.0
2023-02-24,10.4,2.0,5.9,23.0,0.3,81.0
2023-02-25,6.5,1.3,3.4,23.4,0.3,78.0
2023-02-26,7.1,-0.0,3.1,19.4,0.1,76.0
2023-02-27,8.2,-0.2,4.3,22.0,0.2,82.0
2023-02-28,8.9,3.6,5.9,22.0,0.6,86.0
2023-03-01,7.3,4.5,5.5,19.1,0.8,85.0
2023-03-02,8.4,2.1,5.2,14.0,0.2,81.0
2023-03-03,7.8,1.0,4.2,15.5,0.0,75.0
2023-03-04,8.1,-0.6,3.7,6.7,0.0,79.0
2023-03-05,6.4,0.4,3.5,16.6,1.3,77.0
2023-03-06,7.3,0.0,3.9,23.8,2.9,91.0
2023-03-07,5.3,-3.1,1.5,16.2,3.7,73.0
2023-03-08,3.6,-1.0,1.1,25.6,5.6,78.0
2023-03-09,7.2,-0.2,2.7,22.7,17.6,99.0
2023-03-10,5.8,-2.4,1.8,41.0,12.5,91.0
2023-03-11,4.4,-4.8,-0.3,14.0,0.0,83.0
2023-03-12,11.3,1.5,7.4,36.4,4.5,93.0
2023-03-13,11.7,5.0,10.2,42.5,12.8,89.0
2023-03-14,8.5,-1.3,2.9,33.8,2.2,76.0
2023-03-15,7.2,-1.6,2.9,30.6,4.0,84.0
2023-03-16,12.9,6.3,9.6,35.3,4.2,91.0
2023-03-17,12.7,8.3,10.2,24.8,4.9,91.0
2023-03-18,10.6,8.0,9.2,16.2,0.1,84.0
2023-03-19,12.8,7.8,10.2,13.0,0.5,85.0
2023-03-20,12.1,5.2,8.4,21.6,0.0,85.0
2023-03-21,11.7,7.6,9.3,32.8,3.3,90.0
2023-03-22,12.0,7.1,9.5,36.0,3.2,78.0
2023-03-23,13.2,6.3,8.9,32.4,7.3,85.0
2023-03-24,11.3,6.3,8.5,39.2,3.8,80.0
2023-03-25,11.7,5.1,7.7,36.7,1.8,82.0
2023-03-26,7.4,1.5,4.6,18.0,2.6,86.0
2023-03-27,8.1,-1.4,3.1,11.9,0.1,67.0
2023-03-28,8.2,2.2,5.6,30.6,9.2,88.0
2023-03-29,14.0,6.8,10.1,31.0,1.1,93.0
2023-03-30,12.4,7.7,10.3,28.4,7.3,88.0
2023-03-31,11.4,8.1,9.3,21.2,10.4,94.0
2023-04-01,8.7,5.7,7.1,28.1,4.4,95.0
2023-04-02,9.2,5.1,6.9,14.0,0.4,79.0
2023-04-03,11.4,-0.7,4.7,12.6,0.0,78.0
2023-04-04,14.2,-0.9,5.6,9.0,0.0,72.0
2023-04-05,12.1,2.0,7.0,17.6,0.8,81.0
2023-04-06,11.3,3.4,7.6,28.1,7.1,87.0
2023-04-07,12.4,1.1,6.4,9.7,0.2,77.0
2023-04-08,10.7,6.0,8.2,9.0,0.2,79.0
2023-04-09,14.1,3.9,9.1,24.8,0.0,77.0
2023-04-10,13.4,5.7,9.7,32.0,3.4,83.0
2023-04-11,10.2,3.7,7.2,47.2,9.3,85.0
2023-04-12,8.3,2.0,5.0,46.1,6.2,88.0
2023-04-13,11.6,2.7,6.7,35.3,2.9,76.0
2023-04-14,12.0,1.6,6.7,12.6,0.0,73.0
2023-04-15,11.6,4.6,8.1,15.1,5.2,80.0
2023-04-16,7.9,6.0,7.1,14.8,3.8,91.0
2023-04-17,14.1,2.7,7.8,16.9,0.1,83.0
2023-04-18,13.5,2.8,7.9,28.4,0.0,81.0
2023-04-19,13.3,3.5,8.2,31.3,0.0,80.0
2023-04-20,12.0,2.0,7.0,28.4,0.7,81.0
2023-04-21,10.9,5.6,8.1,24.8,1.2,87.0
2023-04-22,10.5,3.2,6.7,15.8,1.3,86.0
2023-04-23,12.4,4.7,8.2,14.0,0.7,84.0
2023-04-24,8.5,1.7,5.5,18.0,1.6,77.0
2023-04-25,9.3,-1.5,4.1,13.3,0.1,69.0
2023-04-26,10.3,0.9,6.1,13.0,0.3,76.0
2023-04-27,10.3,5.9,8.0,21.2,7.2,95.0
2023-04-28,17.9,9.6,13.2,22.3,1.4,87.0
2023-04-29,17.6,7.2,11.8,16.9,0.7,86.0
2023-04-30,13.7,9.2,10.9,16.2,5.9,94.0
2023-05-01,18.0,7.7,12.6,19.4,4.3,83.0
2023-05-02,13.6,6.1,9.0,12.2,0.1,78.0
2023-05-03,13.3,2.5,8.0,19.4,0.0,78.0
2023-05-04,16.2,4.5,10.5,27.7,0.0,85.0
2023-05-05,15.9,8.4,11.8,18.7,6.0,92.0
2023-05-06,14.1,9.0,11.6,22.0,3.2,96.0
2023-05-07,16.5,7.8,12.5,20.9,0.3,87.0
2023-05-08,13.7,9.4,11.7,23.0,3.7,93.0
2023-05-09,16.0,8.9,12.4,16.2,14.7,89.0
2023-05-10,15.1,6.1,10.3,19.8,5.9,90.0
2023-05-11,15.0,6.3,10.7,13.0,5.1,89.0
2023-05-12,13.7,6.2,10.0,29.2,5.5,92.0
2023-05-13,17.8,7.0,12.0,20.2,1.5,86.0
2023-05-14,18.0,5.6,11.9,13.3,3.6,83.0
2023-05-15,12.9,4.7,9.2,21.2,4.2,76.0
2023-05-16,15.7,3.3,9.6,19.4,0.1,80.0
2023-05-17,14.1,4.9,10.0,15.1,0.3,83.0
2023-05-18,16.2,8.8,12.6,9.7,2.5,77.0
2023-05-19,17.1,7.8,12.6,9.4,1.4,81.0
2023-05-20,18.1,4.6,10.6,20.9,0.0,82.0
2023-05-21,17.1,4.0,10.9,23.0,0.0,82.0
2023-05-22,18.8,6.0,12.2,21.2,0.0,78.0
2023-05-23,16.1,6.5,11.4,16.2,0.7,78.0
2023-05-24,19.2,7.4,13.4,14.8,0.0,75.0
2023-05-25,18.1,8.4,13.9,11.2,1.3,81.0
2023-05-26,16.9,7.2,11.8,15.8,0.1,76.0
2023-05-27,20.5,5.1,13.5,9.4,0.0,74.0
2023-05-28,16.2,5.7,11.9,24.5,1.5,86.0
2023-05-29,15.4,3.3,9.9,22.3,0.0,80.0
2023-05-30,18.0,4.0,11.5,24.1,0.0,82.0
2023-05-31,18.2,6.8,11.8,23.4,0.1,85.0
2023-06-01,19.1,5.2,11.6,22.3,0.0,85.0
2023-06-02,20.1,3.9,11.7,18.7,0.0,79.0
2023-06-03,17.4,4.0,10.8,21.2,0.0,81.0
2023-06-04,20.9,4.6,12.3,16.9,0.0,79.0
2023-06-05,20.8,5.4,12.6,20.2,0.0,80.0
2023-06-06,16.6,5.4,10.5,20.2,0.0,83.0
2023-06-07,19.5,4.1,11.8,20.9,0.0,80.0
2023-06-08,20.7,5.0,12.8,23.4,0.0,80.0
2023-06-09,19.5,7.7,13.4,27.7,0.0,80.0
2023-06-10,25.9,9.0,17.8,22.3,3.3,82.0
2023-06-11,24.3,11.8,18.4,11.5,18.4,82.0
2023-06-12,26.5,12.9,19.7,19.1,3.5,81.0
2023-06-13,26.6,11.2,18.4,21.2,0.0,73.0
2023-06-14,23.5,7.7,15.9,19.4,0.0,75.0
2023-06-15,21.4,9.2,15.6,15.8,5.4,81.0
2023-06-16,23.4,9.9,17.1,9.4,0.0,69.0
2023-06-17,21.0,10.9,16.4,10.8,0.6,70.0
2023-06-18,22.4,11.3,16.5,14.8,41.0,87.0
2023-06-19,22.2,11.1,17.1,21.6,1.4,81.0
2023-06-20,19.8,13.6,15.7,8.6,6.0,88.0
2023-06-21,22.3,11.3,17.2,16.6,3.3,81.0
2023-06-22,22.5,12.6,17.9,9.7,9.4,83.0
2023-06-23,21.8,13.2,17.4,18.4,0.3,80.0
2023-06-24,24.0,14.4,19.7,15.8,0.0,82.0
2023-06-25,25.4,12.9,18.8,26.3,1.9,78.0
2023-06-26,20.3,9.5,15.3,21.2,0.0,71.0
2023-06-27,18.9,10.4,15.0,21.6,0.1,85.0
2023-06-28,20.5,14.4,17.8,16.6,0.4,89.0
2023-06-29,19.8,9.0,14.7,19.4,5.9,78.0
2023-06-30,18.3,8.7,14.4,28.8,0.4,82.0
